order_id,customer_id,order_date,order_total,currency,status,items_count,discount_code
ORD-100303,SH-20390,2024-11-21T05:40:00Z,407.41,USD,fulfilled,1,SUMMER10
ORD-100304,SH-20102,2025-06-19T02:07:00Z,154.67,USD,refunded,6,
ORD-100305,SH-20304,2025-06-15T15:55:00Z,665.63,USD,fulfilled,2,VIP20
ORD-100306,SH-30023,2025-05-07T02:26:00Z,340.33,USD,fulfilled,4,VIP20
ORD-100307,SH-20114,2024-01-18T20:39:00Z,569.57,USD,fulfilled,4,
ORD-100308,SH-20134,2024-01-13T19:27:00Z,546.35,USD,fulfilled,1,
ORD-100309,SH-20087,2024-01-23T16:27:00Z,699.42,USD,fulfilled,6,SUMMER10
ORD-100310,SH-20060,2024-12-07T06:55:00Z,734.87,USD,fulfilled,3,SUMMER10
ORD-100311,SH-20195,2024-07-28T06:38:00Z,205.78,USD,fulfilled,6,
ORD-100312,SH-20214,2024-07-26T04:01:00Z,271.82,USD,fulfilled,2,VIP20
ORD-100313,SH-20230,2024-06-19T21:41:00Z,420.48,USD,fulfilled,4,
ORD-100314,SH-20165,2025-11-07T22:24:00Z,641.98,USD,cancelled,3,
ORD-100315,SH-20048,2024-01-11T07:30:00Z,818.78,USD,cancelled,6,VIP20
ORD-100316,SH-20363,2024-01-09T16:39:00Z,352.13,USD,fulfilled,6,
ORD-100317,SH-20067,2024-10-06T08:10:00Z,460.82,USD,fulfilled,4,
ORD-100318,SH-20045,2025-12-17T13:09:00Z,245.46,USD,fulfilled,1,
ORD-100319,SH-20255,2025-12-12T13:18:00Z,813.97,USD,fulfilled,5,
ORD-100320,SH-20264,2025-07-06T10:47:00Z,895.19,USD,fulfilled,5,SUMMER10
ORD-100321,SH-20027,2024-03-02T07:11:00Z,46.74,USD,fulfilled,2,SUMMER10
ORD-100322,SH-20223,2024-08-02T14:22:00Z,890.1,USD,refunded,4,SUMMER10
ORD-100323,SH-20252,2024-12-28T04:07:00Z,324.4,USD,fulfilled,3,
ORD-100324,SH-20086,2025-10-22T18:13:00Z,531.44,USD,fulfilled,5,VIP20
ORD-100325,SH-20092,2025-02-08T15:43:00Z,98.46,USD,fulfilled,1,
ORD-100326,SH-20348,2024-07-12T18:59:00Z,856.83,USD,fulfilled,2,
ORD-100327,SH-20041,2025-12-22T15:29:00Z,571.1,USD,fulfilled,5,
ORD-100328,SH-20168,2024-11-20T14:20:00Z,853.47,USD,cancelled,2,
ORD-100329,SH-20024,2025-06-26T01:47:00Z,77.59,USD,cancelled,4,
ORD-100330,SH-20204,2025-03-08T12:05:00Z,33.15,USD,fulfilled,2,SUMMER10
ORD-100331,SH-20399,2025-05-21T20:09:00Z,121.73,USD,fulfilled,4,
ORD-100332,SH-20350,2024-06-22T03:53:00Z,340.2,USD,fulfilled,4,SUMMER10
ORD-100333,SH-20198,2025-05-19T19:27:00Z,94.85,USD,fulfilled,3,VIP20
ORD-100334,SH-20095,2025-11-14T02:02:00Z,469.31,USD,fulfilled,6,
ORD-100335,SH-20331,2024-08-17T20:41:00Z,479.34,USD,fulfilled,4,SUMMER10
ORD-100336,SH-20040,2025-05-05T04:43:00Z,814.07,USD,fulfilled,5,SUMMER10
ORD-100337,SH-20151,2024-09-03T01:32:00Z,110.25,USD,fulfilled,4,
ORD-100338,SH-20237,2025-06-09T18:05:00Z,695.25,USD,fulfilled,1,SUMMER10
ORD-100339,SH-20091,2024-07-02T02:26:00Z,790.93,USD,fulfilled,3,VIP20
ORD-100340,SH-20370,2025-11-15T19:51:00Z,249.59,USD,fulfilled,2,
ORD-100341,SH-20040,2025-11-04T13:34:00Z,30.85,USD,fulfilled,1,
ORD-100342,SH-20087,2025-08-23T12:55:00Z,597.08,USD,cancelled,6,SUMMER10
ORD-100343,SH-20155,2025-12-22T22:43:00Z,364.57,USD,fulfilled,1,
ORD-100344,SH-20069,2024-04-04T00:44:00Z,873.91,USD,fulfilled,2,SUMMER10
ORD-100345,SH-20332,2024-11-08T13:53:00Z,569.06,USD,refunded,2,
ORD-100346,SH-20154,2025-03-16T13:01:00Z,118.07,USD,fulfilled,6,SUMMER10
ORD-100347,SH-20248,2025-01-28T14:37:00Z,229.73,USD,fulfilled,5,SUMMER10
ORD-100348,SH-20026,2025-01-04T20:54:00Z,646.09,USD,fulfilled,4,VIP20
ORD-100349,SH-20305,2025-01-16T12:31:00Z,469.32,USD,cancelled,6,SUMMER10
ORD-100350,SH-20118,2024-09-01T13:36:00Z,294.53,USD,fulfilled,3,SUMMER10
ORD-100351,SH-20242,2024-08-20T20:22:00Z,411.77,USD,fulfilled,1,
ORD-100352,SH-20147,2024-08-12T14:14:00Z,464.26,USD,cancelled,6,
ORD-100353,SH-20308,2025-03-10T23:45:00Z,360.48,USD,fulfilled,6,
ORD-100354,SH-30007,2025-03-20T06:18:00Z,626.27,USD,fulfilled,6,SUMMER10
ORD-100355,SH-20066,2024-04-06T19:31:00Z,104.3,USD,fulfilled,4,
ORD-100356,SH-20120,2024-09-02T00:22:00Z,794.6,USD,fulfilled,6,
ORD-100357,SH-20089,2024-02-11T13:07:00Z,561.54,USD,fulfilled,5,
ORD-100358,SH-20249,2025-06-26T11:49:00Z,56.31,USD,refunded,3,
ORD-100359,SH-20353,2024-12-02T14:51:00Z,419.57,USD,fulfilled,1,VIP20
ORD-100360,SH-20312,2024-09-02T16:06:00Z,162.84,USD,fulfilled,2,
ORD-100361,SH-20080,2025-12-15T16:31:00Z,663.31,USD,fulfilled,2,
ORD-100362,SH-20171,2024-02-28T06:28:00Z,873.13,USD,fulfilled,2,SUMMER10
ORD-100363,SH-20174,2025-09-06T02:17:00Z,344.61,USD,fulfilled,3,
ORD-100364,SH-20077,2025-04-05T13:26:00Z,827.45,USD,fulfilled,5,
ORD-100365,SH-20015,2025-03-25T00:45:00Z,728.53,USD,fulfilled,1,
ORD-100366,SH-20161,2025-03-14T01:25:00Z,686.89,USD,fulfilled,5,
ORD-100367,SH-20323,2025-07-13T21:44:00Z,504.95,USD,fulfilled,6,
ORD-100368,SH-20176,2024-05-17T19:58:00Z,144.97,USD,fulfilled,4,
ORD-100369,SH-20278,2025-12-12T20:25:00Z,701.23,USD,fulfilled,1,
ORD-100370,SH-20275,2025-07-24T23:47:00Z,793.69,USD,refunded,5,
ORD-100371,SH-20109,2024-09-18T09:33:00Z,316.53,USD,fulfilled,1,
ORD-100372,SH-30007,2025-04-27T09:46:00Z,389.13,USD,refunded,1,
ORD-100373,SH-20190,2025-11-17T11:07:00Z,57.24,USD,fulfilled,4,
ORD-100374,SH-20293,2024-08-11T07:51:00Z,675.0,USD,cancelled,5,VIP20
ORD-100375,SH-20304,2024-06-10T09:42:00Z,709.54,USD,cancelled,6,
ORD-100376,SH-20365,2025-09-24T07:06:00Z,305.14,USD,cancelled,2,
ORD-100377,SH-20232,2024-03-23T13:53:00Z,379.67,USD,fulfilled,1,SUMMER10
ORD-100378,SH-20066,2025-04-15T02:23:00Z,613.99,USD,fulfilled,5,VIP20
ORD-100379,SH-20265,2025-05-19T15:40:00Z,389.73,USD,fulfilled,6,SUMMER10
ORD-100380,SH-20374,2025-03-05T16:08:00Z,444.02,USD,fulfilled,2,VIP20
ORD-100381,SH-20270,2024-12-07T14:30:00Z,43.86,USD,fulfilled,5,
ORD-100382,SH-20060,2025-02-04T11:36:00Z,271.29,USD,refunded,2,
ORD-100383,SH-20190,2025-06-10T09:31:00Z,39.76,USD,fulfilled,2,VIP20
ORD-100384,SH-20215,2024-05-10T06:11:00Z,739.93,USD,fulfilled,1,
ORD-100385,SH-20280,2025-02-28T01:26:00Z,440.84,USD,fulfilled,5,SUMMER10
ORD-100386,SH-20172,2025-08-27T23:53:00Z,551.05,USD,fulfilled,5,SUMMER10
ORD-100387,SH-20389,2025-11-15T04:55:00Z,659.16,USD,fulfilled,5,VIP20
ORD-100388,SH-20209,2025-04-13T10:34:00Z,55.55,USD,fulfilled,6,
ORD-100389,SH-20330,2024-03-23T00:36:00Z,572.65,USD,fulfilled,5,
ORD-100390,SH-20329,2024-04-20T17:36:00Z,685.49,USD,cancelled,5,
ORD-100391,SH-20384,2025-09-01T03:42:00Z,843.52,USD,fulfilled,1,
ORD-100392,SH-30002,2024-04-27T22:53:00Z,800.58,USD,fulfilled,1,VIP20
ORD-100393,SH-20310,2025-07-19T01:31:00Z,777.85,USD,fulfilled,3,SUMMER10
ORD-100394,SH-20092,2025-01-28T16:20:00Z,353.08,USD,fulfilled,1,
ORD-100395,SH-20277,2024-05-05T05:16:00Z,694.95,USD,fulfilled,3,SUMMER10
ORD-100396,SH-20347,2024-01-20T10:11:00Z,39.05,USD,fulfilled,3,SUMMER10
ORD-100397,SH-20050,2025-03-14T10:16:00Z,347.33,USD,fulfilled,1,
ORD-100398,SH-20122,2024-08-17T16:24:00Z,855.18,USD,fulfilled,1,
ORD-100399,SH-20237,2025-02-16T00:26:00Z,575.68,USD,fulfilled,3,VIP20
ORD-100400,SH-20300,2024-04-25T17:41:00Z,709.91,USD,fulfilled,5,SUMMER10
ORD-100401,SH-20228,2024-11-17T06:50:00Z,871.6,USD,fulfilled,5,
ORD-100402,SH-30000,2024-09-14T17:28:00Z,51.99,USD,fulfilled,5,
ORD-100403,SH-20334,2024-01-02T15:17:00Z,544.11,USD,fulfilled,3,
ORD-100404,SH-20299,2025-01-06T23:34:00Z,513.33,USD,fulfilled,1,SUMMER10
ORD-100405,SH-20357,2024-03-24T17:17:00Z,792.28,USD,fulfilled,5,VIP20
ORD-100406,SH-30010,2025-11-11T20:16:00Z,881.98,USD,fulfilled,3,
ORD-100407,SH-20339,2025-06-07T14:38:00Z,305.68,USD,fulfilled,6,
ORD-100408,SH-20311,2025-01-01T21:11:00Z,380.65,USD,fulfilled,4,VIP20
ORD-100409,SH-20041,2024-09-01T21:28:00Z,609.94,USD,fulfilled,4,VIP20
ORD-100410,SH-20183,2025-03-27T22:00:00Z,125.42,USD,fulfilled,2,SUMMER10
ORD-100411,SH-20004,2024-12-01T08:43:00Z,830.44,USD,fulfilled,2,
ORD-100412,SH-30017,2025-12-08T07:31:00Z,871.06,USD,fulfilled,3,SUMMER10
ORD-100413,SH-20360,2024-01-07T20:25:00Z,113.19,USD,fulfilled,5,VIP20
ORD-100414,SH-20252,2024-09-07T21:47:00Z,515.65,USD,cancelled,5,
ORD-100415,SH-20033,2024-12-03T04:16:00Z,841.2,USD,fulfilled,5,
ORD-100416,SH-20098,2024-12-22T17:39:00Z,238.84,USD,refunded,4,
ORD-100417,SH-20218,2024-06-14T13:17:00Z,122.72,USD,refunded,4,SUMMER10
ORD-100418,SH-20185,2024-12-08T01:17:00Z,827.78,USD,refunded,4,
ORD-100419,SH-20002,2025-04-11T02:56:00Z,521.06,USD,fulfilled,6,
ORD-100420,SH-20353,2025-02-08T06:10:00Z,306.36,USD,fulfilled,6,
ORD-100421,SH-20014,2025-07-26T00:37:00Z,720.54,USD,fulfilled,3,
ORD-100422,SH-20055,2025-04-11T01:52:00Z,310.23,USD,fulfilled,1,VIP20
ORD-100423,SH-20317,2025-02-21T14:37:00Z,125.47,USD,fulfilled,1,SUMMER10
ORD-100424,SH-20160,2024-03-02T14:03:00Z,281.8,USD,fulfilled,1,
ORD-100425,SH-20346,2024-09-02T09:54:00Z,352.59,USD,fulfilled,5,SUMMER10
ORD-100426,SH-20119,2024-08-13T14:50:00Z,393.87,USD,cancelled,5,
ORD-100427,SH-20173,2024-08-17T10:37:00Z,185.35,USD,fulfilled,1,VIP20
ORD-100428,SH-20365,2024-10-26T06:57:00Z,522.29,USD,refunded,3,
ORD-100429,SH-20215,2025-12-20T14:11:00Z,230.19,USD,fulfilled,1,
ORD-100430,SH-20159,2025-09-21T11:19:00Z,531.54,USD,refunded,2,
ORD-100431,SH-20240,2025-10-11T09:23:00Z,873.69,USD,refunded,5,
ORD-100432,SH-20029,2024-09-27T17:54:00Z,63.33,USD,fulfilled,2,
ORD-100433,SH-20327,2024-02-11T06:42:00Z,436.02,USD,fulfilled,5,
ORD-100434,SH-20296,2025-10-10T13:21:00Z,158.62,USD,fulfilled,1,SUMMER10
ORD-100435,SH-20112,2024-11-08T22:14:00Z,427.89,USD,fulfilled,2,SUMMER10
ORD-100436,SH-20376,2025-12-13T06:25:00Z,178.06,USD,fulfilled,3,
ORD-100437,SH-20037,2025-01-18T03:09:00Z,272.16,USD,fulfilled,6,VIP20
ORD-100438,SH-20391,2025-01-01T06:12:00Z,266.43,USD,fulfilled,3,
ORD-100439,SH-20173,2024-03-07T00:11:00Z,760.95,USD,fulfilled,1,
ORD-100440,SH-20194,2024-06-07T09:29:00Z,227.53,USD,fulfilled,6,
ORD-100441,SH-20269,2025-12-03T03:09:00Z,796.21,USD,fulfilled,2,
ORD-100442,SH-20272,2025-12-12T10:38:00Z,395.14,USD,fulfilled,1,VIP20
ORD-100443,SH-20300,2024-09-10T04:20:00Z,233.75,USD,fulfilled,2,VIP20
ORD-100444,SH-20299,2025-04-24T02:50:00Z,431.54,USD,cancelled,1,
ORD-100445,SH-20260,2025-11-25T16:23:00Z,456.25,USD,fulfilled,2,
ORD-100446,SH-20364,2025-09-23T15:45:00Z,860.84,USD,fulfilled,3,VIP20
ORD-100447,SH-20205,2024-04-08T06:28:00Z,778.9,USD,fulfilled,2,
ORD-100448,SH-20217,2025-10-06T11:16:00Z,502.24,USD,fulfilled,1,
ORD-100449,SH-20227,2025-04-19T01:29:00Z,468.35,USD,fulfilled,4,SUMMER10
ORD-100450,SH-20239,2025-07-12T15:20:00Z,256.62,USD,fulfilled,2,SUMMER10
ORD-100451,SH-20119,2025-11-03T11:57:00Z,87.94,USD,refunded,5,VIP20
ORD-100452,SH-20329,2024-05-08T03:07:00Z,78.14,USD,fulfilled,5,
ORD-100453,SH-20170,2024-11-11T08:19:00Z,674.51,USD,fulfilled,2,VIP20
ORD-100454,SH-20070,2025-01-25T09:18:00Z,742.74,USD,fulfilled,4,VIP20
ORD-100455,SH-20387,2024-08-21T16:48:00Z,857.07,USD,fulfilled,2,
ORD-100456,SH-20370,2024-08-08T16:37:00Z,710.59,USD,fulfilled,6,SUMMER10
ORD-100457,SH-20174,2024-06-28T06:27:00Z,696.57,USD,fulfilled,2,SUMMER10
ORD-100458,SH-20230,2024-06-05T18:55:00Z,128.59,USD,fulfilled,4,
ORD-100459,SH-20173,2024-07-14T21:48:00Z,371.98,USD,refunded,3,
ORD-100460,SH-20300,2024-10-26T01:59:00Z,138.13,USD,fulfilled,5,VIP20
ORD-100461,SH-20311,2025-07-07T12:04:00Z,488.02,USD,fulfilled,4,
ORD-100462,SH-20168,2025-11-10T02:10:00Z,107.32,USD,refunded,2,
ORD-100463,SH-30023,2025-01-06T06:04:00Z,821.54,USD,fulfilled,3,
ORD-100464,SH-20119,2025-11-17T02:29:00Z,65.85,USD,refunded,1,
ORD-100465,SH-20167,2025-07-06T03:08:00Z,489.76,USD,fulfilled,6,
ORD-100466,SH-20199,2024-03-28T06:19:00Z,397.5,USD,fulfilled,2,VIP20
ORD-100467,SH-20294,2025-10-07T16:45:00Z,621.08,USD,fulfilled,2,
ORD-100468,SH-20073,2025-02-27T12:38:00Z,729.7,USD,refunded,3,VIP20
ORD-100469,SH-20251,2025-08-19T01:47:00Z,95.63,USD,fulfilled,3,
ORD-100470,SH-20200,2024-07-08T05:57:00Z,561.7,USD,fulfilled,4,SUMMER10
ORD-100471,SH-20337,2024-12-19T03:25:00Z,633.3,USD,fulfilled,2,
ORD-100472,SH-20140,2025-11-03T22:46:00Z,654.33,USD,fulfilled,4,SUMMER10
ORD-100473,SH-20390,2024-06-03T03:32:00Z,693.39,USD,fulfilled,4,SUMMER10
ORD-100474,SH-20084,2025-04-17T01:29:00Z,38.65,USD,fulfilled,4,
ORD-100475,SH-20381,2025-04-13T01:00:00Z,236.79,USD,fulfilled,3,SUMMER10
ORD-100476,SH-20248,2025-02-03T17:42:00Z,229.43,USD,fulfilled,2,SUMMER10
ORD-100477,SH-30020,2025-03-06T00:38:00Z,103.96,USD,fulfilled,1,VIP20
ORD-100478,SH-20379,2025-03-03T21:48:00Z,24.92,USD,fulfilled,2,SUMMER10
ORD-100479,SH-20183,2024-04-23T01:57:00Z,612.41,USD,fulfilled,4,
ORD-100480,SH-20325,2024-07-23T09:28:00Z,61.39,USD,fulfilled,1,SUMMER10
ORD-100481,SH-20392,2024-04-12T07:12:00Z,95.88,USD,fulfilled,1,
ORD-100482,SH-20172,2024-11-22T02:14:00Z,863.49,USD,fulfilled,6,
ORD-100483,SH-20370,2024-01-14T16:06:00Z,736.83,USD,fulfilled,5,
ORD-100484,SH-20319,2024-09-13T13:07:00Z,220.68,USD,fulfilled,3,
ORD-100485,SH-20088,2024-07-21T10:00:00Z,359.43,USD,fulfilled,2,
ORD-100486,SH-20336,2025-11-20T11:02:00Z,74.59,USD,fulfilled,4,
ORD-100487,SH-20392,2025-02-23T17:50:00Z,891.62,USD,cancelled,2,
ORD-100488,SH-20048,2025-11-23T12:43:00Z,833.23,USD,fulfilled,3,
ORD-100489,SH-20325,2025-11-16T02:21:00Z,30.62,USD,cancelled,4,SUMMER10
ORD-100490,SH-20261,2024-09-19T22:00:00Z,220.86,USD,cancelled,1,
ORD-100491,SH-20121,2025-04-20T02:03:00Z,136.74,USD,fulfilled,3,
ORD-100492,SH-20077,2025-04-21T01:15:00Z,832.22,USD,cancelled,4,
ORD-100493,SH-20068,2025-06-21T01:33:00Z,715.73,USD,fulfilled,6,
ORD-100494,SH-20384,2024-04-28T23:21:00Z,318.31,USD,fulfilled,5,
ORD-100495,SH-20340,2024-11-23T23:14:00Z,553.14,USD,fulfilled,5,
ORD-100496,SH-20093,2025-11-01T02:55:00Z,450.1,USD,fulfilled,1,
ORD-100497,SH-20104,2024-02-06T18:35:00Z,750.63,USD,fulfilled,2,VIP20
ORD-100498,SH-20040,2025-12-15T09:10:00Z,653.68,USD,fulfilled,4,
ORD-100499,SH-20310,2024-05-10T18:28:00Z,871.44,USD,fulfilled,3,SUMMER10
ORD-100500,SH-20040,2025-07-13T05:30:00Z,405.62,USD,refunded,5,SUMMER10
ORD-100501,SH-20389,2024-08-01T12:27:00Z,770.83,USD,fulfilled,5,VIP20
ORD-100502,SH-20078,2024-05-13T14:19:00Z,416.44,USD,fulfilled,5,VIP20
ORD-100503,SH-20246,2024-06-05T22:30:00Z,188.21,USD,fulfilled,1,
ORD-100504,SH-20256,2025-08-13T13:25:00Z,873.89,USD,fulfilled,4,SUMMER10
ORD-100505,SH-20157,2024-07-02T03:24:00Z,839.93,USD,fulfilled,2,SUMMER10
ORD-100506,SH-20130,2025-09-23T15:40:00Z,624.31,USD,fulfilled,6,SUMMER10
ORD-100507,SH-20217,2024-04-16T01:58:00Z,734.62,USD,fulfilled,6,
ORD-100508,SH-20133,2025-11-05T08:15:00Z,547.9,USD,fulfilled,1,
ORD-100509,SH-20394,2024-11-23T12:25:00Z,639.87,USD,fulfilled,5,
ORD-100510,SH-20216,2024-07-09T22:19:00Z,458.07,USD,refunded,6,SUMMER10
ORD-100511,SH-20300,2025-12-14T23:55:00Z,93.65,USD,cancelled,3,
ORD-100512,SH-20137,2024-12-13T22:19:00Z,20.68,USD,fulfilled,4,
ORD-100513,SH-20049,2024-12-14T16:26:00Z,594.25,USD,fulfilled,2,
ORD-100514,SH-20191,2024-12-05T06:31:00Z,176.06,USD,fulfilled,4,VIP20
ORD-100515,SH-30016,2024-03-07T01:47:00Z,176.72,USD,fulfilled,3,SUMMER10
ORD-100516,SH-20225,2024-11-06T02:18:00Z,90.85,USD,fulfilled,3,
ORD-100517,SH-20175,2024-10-08T15:31:00Z,610.43,USD,fulfilled,1,
ORD-100518,SH-20136,2024-11-19T01:06:00Z,201.8,USD,fulfilled,4,VIP20
ORD-100519,SH-20266,2025-08-16T10:38:00Z,395.07,USD,fulfilled,6,
ORD-100520,SH-20161,2024-06-22T12:24:00Z,555.57,USD,fulfilled,3,
ORD-100521,SH-20001,2025-12-13T23:53:00Z,800.85,USD,fulfilled,1,VIP20
ORD-100522,SH-20062,2025-12-25T07:23:00Z,414.95,USD,fulfilled,5,SUMMER10
ORD-100523,SH-20338,2024-01-21T10:01:00Z,575.89,USD,fulfilled,6,
ORD-100524,SH-20347,2025-04-20T15:25:00Z,669.2,USD,fulfilled,3,SUMMER10
ORD-100525,SH-20243,2024-12-13T09:38:00Z,187.64,USD,fulfilled,5,VIP20
ORD-100526,SH-30001,2024-03-16T02:19:00Z,751.63,USD,refunded,4,
ORD-100527,SH-20228,2024-08-22T17:15:00Z,230.37,USD,fulfilled,6,
ORD-100528,SH-20054,2025-12-01T05:59:00Z,837.14,USD,fulfilled,3,
ORD-100529,SH-20368,2025-11-16T21:07:00Z,603.95,USD,refunded,6,SUMMER10
ORD-100530,SH-20046,2025-04-19T19:04:00Z,584.93,USD,fulfilled,6,SUMMER10
ORD-100531,SH-20334,2025-04-08T08:07:00Z,272.51,USD,fulfilled,1,
ORD-100532,SH-20379,2024-12-04T18:23:00Z,127.76,USD,fulfilled,4,VIP20
ORD-100533,SH-20377,2024-05-02T18:34:00Z,183.02,USD,fulfilled,4,
ORD-100534,SH-20394,2025-11-26T04:33:00Z,602.41,USD,cancelled,2,
ORD-100535,SH-20202,2024-09-28T14:20:00Z,143.06,USD,fulfilled,2,SUMMER10
ORD-100536,SH-20348,2025-03-20T09:09:00Z,676.15,USD,fulfilled,5,
ORD-100537,SH-20158,2024-05-28T22:36:00Z,438.28,USD,fulfilled,4,
ORD-100538,SH-20360,2025-01-26T10:09:00Z,747.68,USD,fulfilled,6,
ORD-100539,SH-20358,2024-03-28T15:46:00Z,361.75,USD,fulfilled,1,VIP20
ORD-100540,SH-20200,2025-07-22T15:22:00Z,685.58,USD,fulfilled,1,VIP20
ORD-100541,SH-20372,2025-05-23T06:44:00Z,772.78,USD,fulfilled,1,
ORD-100542,SH-20165,2024-12-10T14:41:00Z,159.87,USD,fulfilled,4,SUMMER10
ORD-100543,SH-20149,2024-04-07T23:12:00Z,665.76,USD,fulfilled,3,VIP20
ORD-100544,SH-20052,2024-07-14T21:53:00Z,163.88,USD,fulfilled,1,
ORD-100545,SH-20242,2024-01-04T16:41:00Z,314.56,USD,fulfilled,2,SUMMER10
ORD-100546,SH-20125,2024-02-08T12:31:00Z,282.88,USD,cancelled,2,SUMMER10
ORD-100547,SH-20397,2024-08-28T20:24:00Z,258.57,USD,fulfilled,3,
ORD-100548,SH-20061,2024-02-04T15:41:00Z,606.88,USD,refunded,2,
ORD-100549,SH-20300,2025-05-23T23:06:00Z,717.99,USD,fulfilled,4,SUMMER10
ORD-100550,SH-20330,2025-05-19T04:06:00Z,302.83,USD,refunded,2,SUMMER10
ORD-100551,SH-30016,2024-07-18T17:50:00Z,733.79,USD,fulfilled,1,VIP20
ORD-100552,SH-20299,2024-04-22T03:11:00Z,777.87,USD,fulfilled,1,VIP20
ORD-100553,SH-20228,2025-02-02T04:36:00Z,197.51,USD,fulfilled,1,VIP20
ORD-100554,SH-20131,2024-02-04T16:19:00Z,336.75,USD,refunded,2,SUMMER10
ORD-100555,SH-20336,2024-04-10T01:33:00Z,815.59,USD,fulfilled,6,VIP20
ORD-100556,SH-20227,2024-10-16T22:20:00Z,477.56,USD,fulfilled,5,VIP20
ORD-100557,SH-20261,2024-12-04T21:52:00Z,54.59,USD,fulfilled,2,
ORD-100558,SH-20153,2024-03-20T17:13:00Z,538.73,USD,fulfilled,2,VIP20
ORD-100559,SH-20216,2024-09-09T08:24:00Z,590.05,USD,fulfilled,4,SUMMER10
ORD-100560,SH-20042,2025-11-14T22:09:00Z,489.28,USD,fulfilled,6,
ORD-100561,SH-20324,2024-12-12T18:42:00Z,588.28,USD,refunded,5,
ORD-100562,SH-20214,2024-06-26T13:24:00Z,37.93,USD,cancelled,2,
ORD-100563,SH-20138,2024-09-04T21:35:00Z,375.0,USD,fulfilled,6,
ORD-100564,SH-20185,2025-05-05T07:17:00Z,23.73,USD,fulfilled,2,SUMMER10
ORD-100565,SH-20053,2024-03-17T23:56:00Z,286.3,USD,fulfilled,1,VIP20
ORD-100566,SH-20178,2025-09-09T19:06:00Z,808.46,USD,fulfilled,3,SUMMER10
ORD-100567,SH-20092,2025-12-22T17:35:00Z,541.24,USD,fulfilled,4,VIP20
ORD-100568,SH-20065,2025-01-22T16:45:00Z,152.61,USD,fulfilled,2,SUMMER10
ORD-100569,SH-20290,2025-01-24T20:23:00Z,641.14,USD,fulfilled,6,VIP20
ORD-100570,SH-20214,2025-03-15T11:51:00Z,429.77,USD,fulfilled,3,SUMMER10
ORD-100571,SH-20266,2024-05-21T02:19:00Z,374.77,USD,fulfilled,1,
ORD-100572,SH-20039,2024-02-06T18:03:00Z,89.86,USD,fulfilled,5,SUMMER10
ORD-100573,SH-30013,2024-07-22T16:59:00Z,661.76,USD,fulfilled,4,VIP20
ORD-100574,SH-20350,2024-07-01T19:12:00Z,821.13,USD,fulfilled,6,SUMMER10
ORD-100575,SH-20359,2025-04-24T21:58:00Z,743.68,USD,refunded,6,VIP20
ORD-100576,SH-20021,2025-03-22T16:57:00Z,214.19,USD,fulfilled,3,
ORD-100577,SH-20263,2025-01-14T15:24:00Z,165.88,USD,fulfilled,3,
ORD-100578,SH-20276,2024-05-10T15:18:00Z,249.3,USD,fulfilled,6,VIP20
ORD-100579,SH-20201,2024-05-21T16:52:00Z,805.67,USD,fulfilled,5,SUMMER10
ORD-100580,SH-20029,2025-01-20T14:21:00Z,279.04,USD,fulfilled,1,
ORD-100581,SH-20369,2024-07-12T00:06:00Z,396.26,USD,fulfilled,1,VIP20
ORD-100582,SH-20263,2024-07-04T15:00:00Z,152.73,USD,fulfilled,2,SUMMER10
ORD-100583,SH-20202,2025-05-12T13:57:00Z,176.23,USD,fulfilled,1,SUMMER10
ORD-100584,SH-20336,2025-03-05T11:47:00Z,399.05,USD,fulfilled,6,
ORD-100585,SH-20056,2024-05-02T04:25:00Z,387.63,USD,fulfilled,1,
ORD-100586,SH-20341,2024-08-22T08:07:00Z,387.67,USD,refunded,4,
ORD-100587,SH-20166,2025-09-24T23:53:00Z,745.69,USD,fulfilled,1,
ORD-100588,SH-30005,2024-03-05T11:32:00Z,27.08,USD,fulfilled,1,
ORD-100589,SH-20219,2024-07-16T09:18:00Z,445.05,USD,fulfilled,2,VIP20
ORD-100590,SH-20078,2024-04-09T03:55:00Z,248.22,USD,fulfilled,6,SUMMER10
ORD-100591,SH-20101,2025-12-26T03:44:00Z,661.45,USD,cancelled,2,
ORD-100592,SH-20302,2024-04-04T04:25:00Z,48.95,USD,fulfilled,2,SUMMER10
ORD-100593,SH-20009,2024-02-28T01:24:00Z,375.46,USD,fulfilled,6,
ORD-100594,SH-20113,2025-07-16T01:32:00Z,392.96,USD,fulfilled,3,
ORD-100595,SH-20137,2025-05-12T22:26:00Z,233.57,USD,fulfilled,2,
ORD-100596,SH-20000,2024-11-24T10:13:00Z,267.51,USD,fulfilled,5,
ORD-100597,SH-20220,2024-05-16T11:21:00Z,284.36,USD,fulfilled,6,
ORD-100598,SH-20349,2024-06-12T23:51:00Z,334.83,USD,cancelled,5,VIP20
ORD-100599,SH-20190,2024-11-09T06:37:00Z,354.88,USD,fulfilled,2,VIP20
ORD-100600,SH-20061,2024-10-21T06:12:00Z,638.62,USD,fulfilled,1,VIP20
ORD-100601,SH-20316,2025-05-24T15:48:00Z,193.77,USD,fulfilled,1,
ORD-100602,SH-20098,2025-09-23T08:57:00Z,791.21,USD,refunded,3,
ORD-100603,SH-20229,2024-07-03T15:26:00Z,478.53,USD,refunded,1,
ORD-100604,SH-20306,2025-12-05T09:02:00Z,860.89,USD,fulfilled,6,
ORD-100605,SH-20379,2025-08-22T17:55:00Z,469.44,USD,fulfilled,2,SUMMER10
